date_production,site,ligne_production,type_piece,ordre_fabrication,quantite_produite,quantite_conforme,quantite_non_conforme,temps_cycle_min,delai_prevu_jours,delai_reel_jours,statut_livraison,type_anomalie,gravite_anomalie,cout_non_qualite,operateur_equipe,shift,taux_disponibilite_machine,temperature_machine,vibration_machine,taux_conformite,taux_non_conformite,retard_livraison,mois_production,annee_mois,productivite_par_heure,ecart_delai_jours,presence_anomalie,anomalie_critique,anomalie_stats_temps_cycle_min,anomalie_stats_cout_non_qualite,anomalie_stats_temperature_machine,anomalie_stats_vibration_machine
2025-12-18,Casablanca,Ligne A350,Panneau fuselage,OF-2024-002152,66,63,3,55.53,8,10,En retard,Panne machine,Majeure,1217.5,Équipe Alpha,Après-midi,0.7739,69.43,3.36,0.9545454545454546,0.045454545454545456,True,2025-12,2025-12-01,68.0713128038898,2,True,False,False,False,False,False
2025-12-18,Casablanca,Ligne A330,Cadre structure,OF-2024-000972,64,63,1,46.76,7,8,En retard,Retouche peinture,Majeure,813.61,Équipe Charlie,Après-midi,0.9817,72.76,2.89,0.984375,0.015625,True,2025-12,2025-12-01,80.83832335329342,1,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne A320,Sous-ensemble composite,OF-2024-004016,73,65,8,54.59,7,7,À l'heure,Panne machine,Critique,4213.72,Équipe Alpha,Après-midi,0.9051,61.56,3.42,0.8904109589041096,0.1095890410958904,False,2025-12,2025-12-01,71.4416559809489,0,True,True,False,True,False,False
2025-12-19,Rochefort,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-010510,64,55,9,34.86,9,9,À l'heure,Retouche peinture,Majeure,3660.09,Équipe Delta,Matin,0.9135,76.18,1.89,0.859375,0.140625,False,2025-12,2025-12-01,94.66437177280551,0,True,False,False,True,False,False
2025-12-19,Casablanca,Ligne A330,Plancher cabine,OF-2025-000141,49,44,5,53.5,4,4,À l'heure,Panne machine,Majeure,1867.51,Équipe Bravo,Après-midi,0.9017,77.68,3.74,0.8979591836734694,0.10204081632653061,False,2025-12,2025-12-01,49.34579439252336,0,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne Composite,Panneau fuselage,OF-2024-000738,59,56,3,66.34,11,11,À l'heure,Défaut dimensionnel,Majeure,1213.55,Équipe Alpha,Après-midi,0.9184,71.59,2.5,0.9491525423728814,0.05084745762711865,False,2025-12,2025-12-01,50.64817606270726,0,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne A330,Porte avion,OF-2025-001281,40,39,1,57.78,5,6,En retard,Défaut assemblage,Majeure,812.09,Équipe Bravo,Après-midi,0.8818,66.85,1.33,0.975,0.025,True,2025-12,2025-12-01,40.49844236760125,1,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne A350,Porte avion,OF-2024-001592,71,67,4,71.54,4,7,En retard,Défaut dimensionnel,Majeure,1551.85,Équipe Delta,Matin,0.8441,64.87,2.07,0.9436619718309859,0.056338028169014086,True,2025-12,2025-12-01,56.1923399496785,3,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne A320,Panneau fuselage,OF-2024-011338,53,46,7,45.0,7,13,En retard,Non-conformité matière,Majeure,2360.67,Équipe Bravo,Matin,0.9357,63.44,2.37,0.8679245283018868,0.1320754716981132,True,2025-12,2025-12-01,61.333333333333336,6,True,False,False,False,False,False
2025-12-19,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2025-003895,54,54,0,30.81,2,1,À l'heure,Aucune,Aucune,0.0,Équipe Bravo,Après-midi,0.9452,63.8,1.71,1.0,0.0,False,2025-12,2025-12-01,105.16066212268744,-1,False,False,False,False,False,False
2025-12-19,Casablanca,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2024-010106,46,42,4,47.33,2,5,En retard,Retouche peinture,Critique,2072.22,Équipe Bravo,Matin,0.8891,67.12,2.68,0.9130434782608695,0.08695652173913043,True,2025-12,2025-12-01,53.24318613986901,3,True,True,False,False,False,False
2025-12-19,Montoir-de-Bretagne,Ligne A320,Cadre structure,OF-2025-006343,61,57,4,57.4,3,5,En retard,Défaut dimensionnel,Majeure,1290.98,Équipe Delta,Matin,0.9849,69.39,2.58,0.9344262295081968,0.06557377049180328,True,2025-12,2025-12-01,59.58188153310105,2,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne Composite,Cadre structure,OF-2025-011367,62,58,4,61.8,11,11,À l'heure,Retouche peinture,Mineure,1328.23,Équipe Charlie,Matin,0.9133,68.34,2.67,0.9354838709677419,0.06451612903225806,False,2025-12,2025-12-01,56.310679611650485,0,True,False,False,False,False,False
2025-12-19,Rochefort,Ligne A330,Plancher cabine,OF-2025-011795,75,73,2,42.35,7,7,À l'heure,Retouche peinture,Mineure,826.99,Équipe Alpha,Matin,0.9286,64.57,3.11,0.9733333333333334,0.02666666666666667,False,2025-12,2025-12-01,103.42384887839434,0,True,False,False,False,False,False
2025-12-19,Montoir-de-Bretagne,Ligne A330,Plancher cabine,OF-2025-000631,88,81,7,39.49,8,12,En retard,Panne machine,Majeure,2379.41,Équipe Charlie,Après-midi,0.7647,80.5,4.17,0.9204545454545454,0.07954545454545454,True,2025-12,2025-12-01,123.06913142567738,4,True,False,False,False,False,True
2025-12-19,Casablanca,Ligne A350,Panneau fuselage,OF-2024-006398,56,51,5,63.75,10,10,À l'heure,Panne machine,Majeure,1479.85,Équipe Charlie,Nuit,0.8376,74.28,3.76,0.9107142857142857,0.08928571428571429,False,2025-12,2025-12-01,48.0,0,True,False,False,False,False,False
2025-12-19,Montoir-de-Bretagne,Ligne Composite,Porte avion,OF-2024-009872,55,51,4,67.59,2,2,À l'heure,Défaut assemblage,Mineure,1330.14,Équipe Delta,Après-midi,0.9579,66.2,1.63,0.9272727272727272,0.07272727272727272,False,2025-12,2025-12-01,45.27296937416777,0,True,False,False,False,False,False
2025-12-19,Casablanca,Ligne A330,Plancher cabine,OF-2025-010405,76,74,2,44.86,5,5,À l'heure,Retouche peinture,Mineure,1032.94,Équipe Alpha,Matin,0.9876,76.0,1.96,0.9736842105263158,0.02631578947368421,False,2025-12,2025-12-01,98.97458760588498,0,True,False,False,False,False,False
2025-12-19,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2025-002565,63,59,4,27.16,3,8,En retard,Retouche peinture,Majeure,2010.53,Équipe Delta,Matin,0.9531,60.69,2.2,0.9365079365079365,0.06349206349206349,True,2025-12,2025-12-01,130.33873343151694,5,True,False,False,False,False,False
2025-12-20,Rochefort,Ligne Composite,Cadre structure,OF-2025-003411,53,50,3,59.56,6,6,À l'heure,Défaut dimensionnel,Majeure,973.13,Équipe Alpha,Nuit,0.9097,72.58,2.36,0.9433962264150944,0.05660377358490566,False,2025-12,2025-12-01,50.36937541974479,0,True,False,False,False,False,False
2025-12-20,Montoir-de-Bretagne,Ligne A350,Panneau fuselage,OF-2025-004105,65,59,6,55.5,4,8,En retard,Retouche peinture,Mineure,1732.82,Équipe Charlie,Matin,0.9865,71.02,1.48,0.9076923076923077,0.09230769230769231,True,2025-12,2025-12-01,63.78378378378378,4,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne A320,Panneau fuselage,OF-2024-007398,64,63,1,54.58,11,10,À l'heure,Défaut dimensionnel,Mineure,448.71,Équipe Alpha,Nuit,0.995,64.96,2.62,0.984375,0.015625,False,2025-12,2025-12-01,69.25613777940637,-1,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2024-001230,60,59,1,63.74,3,3,À l'heure,Panne machine,Majeure,727.02,Équipe Delta,Après-midi,0.8164,60.76,3.66,0.9833333333333333,0.016666666666666666,False,2025-12,2025-12-01,55.53812362723564,0,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne A330,Panneau fuselage,OF-2025-004843,50,50,0,42.76,9,14,En retard,Aucune,Aucune,0.0,Équipe Bravo,Matin,0.9435,71.5,1.63,1.0,0.0,True,2025-12,2025-12-01,70.15902712815715,5,False,False,False,False,False,False
2025-12-20,Rochefort,Ligne A350,Panneau fuselage,OF-2024-008854,54,52,2,38.24,10,13,En retard,Défaut assemblage,Mineure,882.14,Équipe Alpha,Matin,0.9787,65.22,2.33,0.9629629629629629,0.037037037037037035,True,2025-12,2025-12-01,81.5899581589958,3,True,False,False,False,False,False
2025-12-20,Rochefort,Ligne A320,Porte avion,OF-2024-005638,63,59,4,51.82,6,6,À l'heure,Non-conformité matière,Mineure,1762.96,Équipe Bravo,Matin,0.9759,68.16,2.78,0.9365079365079365,0.06349206349206349,False,2025-12,2025-12-01,68.31339251254342,0,True,False,False,False,False,False
2025-12-20,Montoir-de-Bretagne,Ligne Composite,Panneau fuselage,OF-2024-006716,57,55,2,51.25,7,6,À l'heure,Défaut dimensionnel,Mineure,779.05,Équipe Charlie,Matin,0.8913,63.12,3.37,0.9649122807017544,0.03508771929824561,False,2025-12,2025-12-01,64.39024390243902,-1,True,False,False,False,False,False
2025-12-20,Montoir-de-Bretagne,Ligne A320,Cadre structure,OF-2024-011478,66,64,2,26.86,10,10,À l'heure,Écart documentaire,Mineure,516.52,Équipe Alpha,Nuit,0.9758,69.38,2.09,0.9696969696969697,0.030303030303030304,False,2025-12,2025-12-01,142.96351451973194,0,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne A350,Sous-ensemble composite,OF-2025-009329,68,66,2,63.37,6,12,En retard,Défaut assemblage,Mineure,892.19,Équipe Alpha,Matin,0.995,72.38,1.66,0.9705882352941176,0.029411764705882353,True,2025-12,2025-12-01,62.49013728893798,6,True,False,False,False,False,False
2025-12-20,Rochefort,Ligne Composite,Panneau fuselage,OF-2024-005314,69,64,5,63.47,10,16,En retard,Défaut dimensionnel,Majeure,2057.99,Équipe Alpha,Après-midi,0.8669,70.34,3.12,0.927536231884058,0.07246376811594203,True,2025-12,2025-12-01,60.50102410587679,6,True,False,False,False,False,False
2025-12-20,Rochefort,Ligne A350,Cadre structure,OF-2024-006932,59,56,3,52.57,11,10,À l'heure,Défaut assemblage,Mineure,1301.96,Équipe Charlie,Matin,0.8983,83.08,2.57,0.9491525423728814,0.05084745762711865,False,2025-12,2025-12-01,63.914780292942744,-1,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne A350,Panneau fuselage,OF-2024-006660,76,73,3,48.3,7,7,À l'heure,Défaut dimensionnel,Mineure,871.34,Équipe Delta,Nuit,0.9192,65.79,3.14,0.9605263157894737,0.039473684210526314,False,2025-12,2025-12-01,90.68322981366461,0,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne Assemblage Cabine,Cadre structure,OF-2025-010647,57,56,1,39.1,9,9,À l'heure,Défaut dimensionnel,Majeure,716.33,Équipe Bravo,Nuit,0.883,62.6,1.49,0.9824561403508771,0.017543859649122806,False,2025-12,2025-12-01,85.93350383631713,0,True,False,False,False,False,False
2025-12-20,Casablanca,Ligne A350,Panneau fuselage,OF-2025-004779,71,62,9,67.89,3,7,En retard,Contrôle qualité bloquant,Majeure,2757.87,Équipe Bravo,Après-midi,0.9302,63.06,3.6,0.8732394366197183,0.1267605633802817,True,2025-12,2025-12-01,54.79452054794521,4,True,False,False,False,False,False
2025-12-21,Casablanca,Ligne Composite,Plancher cabine,OF-2024-005872,62,57,5,33.13,9,11,En retard,Contrôle qualité bloquant,Majeure,1962.0,Équipe Bravo,Après-midi,0.9718,74.16,3.09,0.9193548387096774,0.08064516129032258,True,2025-12,2025-12-01,103.2297011771808,2,True,False,False,False,False,False
2025-12-21,Casablanca,Ligne A320,Panneau fuselage,OF-2025-005499,66,63,3,50.95,3,2,À l'heure,Défaut assemblage,Majeure,1234.82,Équipe Delta,Après-midi,0.9492,68.86,2.22,0.9545454545454546,0.045454545454545456,False,2025-12,2025-12-01,74.19038272816486,-1,True,False,False,False,False,False
2025-12-21,Rochefort,Ligne A320,Cadre structure,OF-2025-000483,44,44,0,48.2,9,9,À l'heure,Aucune,Aucune,0.0,Équipe Delta,Matin,0.8934,76.19,2.68,1.0,0.0,False,2025-12,2025-12-01,54.77178423236514,0,False,False,False,False,False,False
2025-12-21,Casablanca,Ligne Composite,Plancher cabine,OF-2024-009152,73,69,4,46.35,4,4,À l'heure,Retouche peinture,Mineure,1546.23,Équipe Alpha,Après-midi,0.9892,54.94,1.35,0.9452054794520548,0.0547945205479452,False,2025-12,2025-12-01,89.32038834951456,0,True,False,False,False,False,False
2025-12-21,Montoir-de-Bretagne,Ligne A330,Cadre structure,OF-2025-011003,62,56,6,50.39,11,14,En retard,Retouche peinture,Mineure,2189.8,Équipe Charlie,Matin,0.8772,64.27,1.98,0.9032258064516129,0.0967741935483871,True,2025-12,2025-12-01,66.67989680492161,3,True,False,False,False,False,False
2025-12-21,Casablanca,Ligne A330,Cadre structure,OF-2024-005052,52,50,2,63.94,6,6,À l'heure,Contrôle qualité bloquant,Critique,1648.12,Équipe Charlie,Matin,0.9093,67.0,2.2,0.9615384615384616,0.038461538461538464,False,2025-12,2025-12-01,46.918986549890526,0,True,True,False,False,False,False
2025-12-21,Casablanca,Ligne A330,Porte avion,OF-2024-010788,68,64,4,52.79,3,5,En retard,Non-conformité matière,Mineure,1326.17,Équipe Charlie,Après-midi,0.924,65.41,1.72,0.9411764705882353,0.058823529411764705,True,2025-12,2025-12-01,72.74104944118204,2,True,False,False,False,False,False
2025-12-21,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2025-006569,44,43,1,42.4,6,5,À l'heure,Écart documentaire,Mineure,369.6,Équipe Charlie,Matin,0.9247,72.07,3.05,0.9772727272727273,0.022727272727272728,False,2025-12,2025-12-01,60.84905660377358,-1,True,False,False,False,False,False
2025-12-21,Montoir-de-Bretagne,Ligne Composite,Porte avion,OF-2025-011751,82,78,4,77.99,11,11,À l'heure,Défaut assemblage,Majeure,1629.24,Équipe Bravo,Après-midi,0.9285,70.5,2.15,0.9512195121951219,0.04878048780487805,False,2025-12,2025-12-01,60.00769329401206,0,True,False,False,False,False,False
2025-12-21,Casablanca,Ligne A350,Panneau fuselage,OF-2025-002091,66,64,2,61.67,11,17,En retard,Non-conformité matière,Mineure,716.74,Équipe Bravo,Après-midi,0.946,75.24,1.8,0.9696969696969697,0.030303030303030304,True,2025-12,2025-12-01,62.2669044916491,6,True,False,False,False,False,False
2025-12-21,Montoir-de-Bretagne,Ligne A350,Plancher cabine,OF-2025-007455,61,58,3,69.32,5,11,En retard,Retouche peinture,Mineure,1145.54,Équipe Delta,Après-midi,0.9495,59.49,2.16,0.9508196721311475,0.04918032786885246,True,2025-12,2025-12-01,50.20196191575303,6,True,False,False,False,False,False
2025-12-21,Montoir-de-Bretagne,Ligne Assemblage Cabine,Plancher cabine,OF-2025-007577,67,67,0,34.0,5,5,À l'heure,Aucune,Aucune,0.0,Équipe Charlie,Nuit,0.9163,66.25,2.19,1.0,0.0,False,2025-12,2025-12-01,118.23529411764706,0,False,False,False,False,False,False
2025-12-21,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2025-007669,50,50,0,27.4,6,6,À l'heure,Aucune,Aucune,0.0,Équipe Delta,Nuit,0.9325,76.34,3.21,1.0,0.0,False,2025-12,2025-12-01,109.48905109489051,0,False,False,False,False,False,False
2025-12-21,Montoir-de-Bretagne,Ligne A320,Porte avion,OF-2024-008872,62,57,5,44.69,10,9,À l'heure,Retouche peinture,Mineure,2259.11,Équipe Delta,Matin,0.9354,60.98,2.07,0.9193548387096774,0.08064516129032258,False,2025-12,2025-12-01,76.52718729022152,-1,True,False,False,False,False,False
2025-12-22,Montoir-de-Bretagne,Ligne A320,Porte avion,OF-2025-009645,73,69,4,53.91,6,6,À l'heure,Défaut dimensionnel,Mineure,1603.55,Équipe Alpha,Matin,0.9518,60.51,1.81,0.9452054794520548,0.0547945205479452,False,2025-12,2025-12-01,76.79465776293823,0,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne A350,Cadre structure,OF-2024-003942,57,57,0,46.33,3,3,À l'heure,Aucune,Aucune,0.0,Équipe Bravo,Après-midi,0.7797,88.08,3.23,1.0,0.0,False,2025-12,2025-12-01,73.81826030649687,0,False,False,False,False,True,False
2025-12-22,Casablanca,Ligne A330,Sous-ensemble composite,OF-2024-011762,59,54,5,67.8,4,5,En retard,Écart documentaire,Mineure,1868.61,Équipe Charlie,Après-midi,0.9607,76.0,2.38,0.9152542372881356,0.0847457627118644,True,2025-12,2025-12-01,47.78761061946903,1,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne A320,Cadre structure,OF-2025-001617,65,62,3,38.33,9,9,À l'heure,Défaut dimensionnel,Majeure,1513.66,Équipe Bravo,Nuit,0.8441,61.54,2.64,0.9538461538461539,0.046153846153846156,False,2025-12,2025-12-01,97.05191755804854,0,True,False,False,False,False,False
2025-12-22,Rochefort,Ligne Composite,Panneau fuselage,OF-2025-008711,66,60,6,69.45,7,10,En retard,Contrôle qualité bloquant,Critique,3659.09,Équipe Delta,Matin,0.8777,64.46,1.6,0.9090909090909091,0.09090909090909091,True,2025-12,2025-12-01,51.83585313174946,3,True,True,False,True,False,False
2025-12-22,Casablanca,Ligne A330,Sous-ensemble composite,OF-2024-010270,57,54,3,59.21,7,7,À l'heure,Défaut dimensionnel,Mineure,862.55,Équipe Charlie,Après-midi,0.9184,73.28,2.25,0.9473684210526315,0.05263157894736842,False,2025-12,2025-12-01,54.720486404323594,0,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2024-008718,58,52,6,59.12,8,8,À l'heure,Panne machine,Majeure,2380.74,Équipe Alpha,Matin,0.902,71.61,3.52,0.896551724137931,0.10344827586206896,False,2025-12,2025-12-01,52.774018944519625,0,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne Assemblage Cabine,Cadre structure,OF-2024-000516,81,78,3,42.47,2,2,À l'heure,Retouche peinture,Mineure,1382.97,Équipe Delta,Nuit,0.936,68.45,2.12,0.9629629629629629,0.037037037037037035,False,2025-12,2025-12-01,110.19543206969625,0,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne Composite,Porte avion,OF-2024-011474,64,58,6,79.69,7,7,À l'heure,Écart documentaire,Majeure,2462.36,Équipe Charlie,Nuit,0.9343,69.96,2.82,0.90625,0.09375,False,2025-12,2025-12-01,43.66921822060484,0,True,False,False,False,False,False
2025-12-22,Montoir-de-Bretagne,Ligne A320,Panneau fuselage,OF-2024-009384,82,79,3,48.44,5,4,À l'heure,Écart documentaire,Majeure,1476.47,Équipe Delta,Après-midi,0.995,64.14,2.44,0.9634146341463414,0.036585365853658534,False,2025-12,2025-12-01,97.85301403798513,-1,True,False,False,False,False,False
2025-12-22,Rochefort,Ligne A320,Porte avion,OF-2024-004062,66,64,2,64.37,10,10,À l'heure,Non-conformité matière,Majeure,911.24,Équipe Bravo,Nuit,0.8696,65.35,1.79,0.9696969696969697,0.030303030303030304,False,2025-12,2025-12-01,59.65511884418208,0,True,False,False,False,False,False
2025-12-22,Montoir-de-Bretagne,Ligne A320,Sous-ensemble composite,OF-2025-000457,52,52,0,52.74,8,8,À l'heure,Aucune,Aucune,0.0,Équipe Bravo,Après-midi,0.9535,59.54,2.34,1.0,0.0,False,2025-12,2025-12-01,59.15813424345848,0,False,False,False,False,False,False
2025-12-22,Casablanca,Ligne A330,Cadre structure,OF-2024-007672,84,81,3,68.02,11,15,En retard,Retouche peinture,Majeure,1145.44,Équipe Charlie,Nuit,0.8408,68.72,2.31,0.9642857142857143,0.03571428571428571,True,2025-12,2025-12-01,71.44957365480741,4,True,False,False,False,False,False
2025-12-22,Montoir-de-Bretagne,Ligne A350,Panneau fuselage,OF-2024-007370,72,66,6,56.32,5,4,À l'heure,Contrôle qualité bloquant,Majeure,1836.39,Équipe Bravo,Après-midi,0.9148,68.2,2.8,0.9166666666666666,0.08333333333333333,False,2025-12,2025-12-01,70.3125,-1,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne A320,Porte avion,OF-2025-005333,60,57,3,77.44,2,2,À l'heure,Retouche peinture,Majeure,1163.89,Équipe Charlie,Matin,0.995,71.82,2.27,0.95,0.05,False,2025-12,2025-12-01,44.163223140495866,0,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne A350,Sous-ensemble composite,OF-2025-003065,68,62,6,64.27,7,6,À l'heure,Retouche peinture,Mineure,1427.05,Équipe Delta,Après-midi,0.9714,71.24,1.86,0.9117647058823529,0.08823529411764706,False,2025-12,2025-12-01,57.88081531040921,-1,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne A320,Panneau fuselage,OF-2025-007933,62,60,2,56.37,3,2,À l'heure,Défaut dimensionnel,Mineure,910.27,Équipe Charlie,Matin,0.9296,73.13,3.0,0.967741935483871,0.03225806451612903,False,2025-12,2025-12-01,63.86375731772219,-1,True,False,False,False,False,False
2025-12-22,Casablanca,Ligne Composite,Panneau fuselage,OF-2025-008225,58,56,2,71.13,7,11,En retard,Écart documentaire,Mineure,757.08,Équipe Charlie,Nuit,0.9501,70.91,3.36,0.9655172413793104,0.034482758620689655,True,2025-12,2025-12-01,47.23745255166597,4,True,False,False,False,False,False
2025-12-23,Rochefort,Ligne Assemblage Cabine,Plancher cabine,OF-2024-004690,63,60,3,45.49,9,15,En retard,Contrôle qualité bloquant,Critique,1710.39,Équipe Charlie,Après-midi,0.995,67.59,2.36,0.9523809523809523,0.047619047619047616,True,2025-12,2025-12-01,79.13827214772478,6,True,True,False,False,False,False
2025-12-23,Montoir-de-Bretagne,Ligne Assemblage Cabine,Porte avion,OF-2025-007559,90,81,9,54.82,10,9,À l'heure,Défaut dimensionnel,Mineure,2435.88,Équipe Alpha,Nuit,0.8934,73.78,2.77,0.9,0.1,False,2025-12,2025-12-01,88.65377599416271,-1,True,False,False,False,False,False
2025-12-23,Rochefort,Ligne A330,Cadre structure,OF-2024-005430,46,41,5,35.48,5,9,En retard,Panne machine,Majeure,2078.01,Équipe Delta,Matin,0.8495,69.82,3.24,0.8913043478260869,0.10869565217391304,True,2025-12,2025-12-01,69.3348365276212,4,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne Composite,Porte avion,OF-2024-001480,63,59,4,74.9,4,3,À l'heure,Défaut assemblage,Majeure,1609.94,Équipe Bravo,Matin,0.9792,70.74,2.43,0.9365079365079365,0.06349206349206349,False,2025-12,2025-12-01,47.263017356475295,-1,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne A330,Plancher cabine,OF-2024-001242,67,66,1,35.46,3,7,En retard,Écart documentaire,Mineure,476.02,Équipe Charlie,Nuit,0.9249,70.98,1.92,0.9850746268656716,0.014925373134328358,True,2025-12,2025-12-01,111.6751269035533,4,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne Composite,Porte avion,OF-2024-006428,80,71,9,68.97,3,2,À l'heure,Non-conformité matière,Majeure,3261.15,Équipe Delta,Matin,0.9417,61.26,1.97,0.8875,0.1125,False,2025-12,2025-12-01,61.76598521096129,-1,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne A330,Plancher cabine,OF-2025-011875,45,43,2,47.74,9,10,En retard,Écart documentaire,Majeure,1142.2,Équipe Charlie,Nuit,0.8901,66.48,1.9,0.9555555555555556,0.044444444444444446,True,2025-12,2025-12-01,54.042731462086294,1,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne Composite,Sous-ensemble composite,OF-2025-010815,82,71,11,67.7,7,6,À l'heure,Défaut assemblage,Majeure,3358.98,Équipe Delta,Matin,0.9122,65.11,2.68,0.8658536585365854,0.13414634146341464,False,2025-12,2025-12-01,62.92466765140325,-1,True,False,False,False,False,False
2025-12-23,Montoir-de-Bretagne,Ligne Composite,Panneau fuselage,OF-2025-004499,75,71,4,63.24,5,5,À l'heure,Défaut dimensionnel,Mineure,1025.24,Équipe Alpha,Matin,0.9604,62.36,1.35,0.9466666666666667,0.05333333333333334,False,2025-12,2025-12-01,67.36242884250474,0,True,False,False,False,False,False
2025-12-23,Montoir-de-Bretagne,Ligne A350,Plancher cabine,OF-2024-007196,69,63,6,52.21,9,9,À l'heure,Non-conformité matière,Mineure,1698.05,Équipe Alpha,Matin,0.93,69.74,2.66,0.9130434782608695,0.08695652173913043,False,2025-12,2025-12-01,72.39992338632446,0,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne A350,Cadre structure,OF-2024-004000,71,69,2,54.46,3,6,En retard,Écart documentaire,Majeure,871.92,Équipe Bravo,Matin,0.9732,68.69,2.08,0.971830985915493,0.028169014084507043,True,2025-12,2025-12-01,76.01909658464928,3,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne Assemblage Cabine,Cadre structure,OF-2024-000126,46,45,1,43.09,7,7,À l'heure,Défaut assemblage,Mineure,398.59,Équipe Charlie,Après-midi,0.9657,71.15,2.49,0.9782608695652174,0.021739130434782608,False,2025-12,2025-12-01,62.65954977953121,0,True,False,False,False,False,False
2025-12-23,Casablanca,Ligne A330,Cadre structure,OF-2024-002064,51,50,1,60.79,2,2,À l'heure,Non-conformité matière,Critique,1248.17,Équipe Bravo,Matin,0.9561,66.19,2.03,0.9803921568627451,0.0196078431372549,False,2025-12,2025-12-01,49.35022207599935,0,True,True,False,False,False,False
2025-12-23,Montoir-de-Bretagne,Ligne Composite,Sous-ensemble composite,OF-2025-005037,79,75,4,62.67,4,4,À l'heure,Non-conformité matière,Majeure,1696.75,Équipe Alpha,Après-midi,0.883,51.91,1.99,0.9493670886075949,0.05063291139240506,False,2025-12,2025-12-01,71.80469123982768,0,True,False,False,False,False,False
2025-12-23,Montoir-de-Bretagne,Ligne A330,Porte avion,OF-2025-002187,64,62,2,68.63,7,7,À l'heure,Contrôle qualité bloquant,Majeure,1245.11,Équipe Charlie,Après-midi,0.9609,67.965,2.74,0.96875,0.03125,False,2025-12,2025-12-01,54.20370100539123,0,True,False,False,False,False,False
2025-12-23,Montoir-de-Bretagne,Ligne A320,Panneau fuselage,OF-2025-007753,56,52,4,47.69,8,13,En retard,Panne machine,Majeure,1981.79,Équipe Delta,Nuit,0.7936,69.4,3.1,0.9285714285714286,0.07142857142857142,True,2025-12,2025-12-01,65.42252044453764,5,True,False,False,False,False,False
2025-12-23,Rochefort,Ligne Assemblage Cabine,Porte avion,OF-2025-007411,56,54,2,66.63,7,9,En retard,Défaut assemblage,Critique,1338.5,Équipe Alpha,Matin,0.826,75.55,1.87,0.9642857142857143,0.03571428571428571,True,2025-12,2025-12-01,48.626744709590284,2,True,True,False,False,False,False
2025-12-23,Casablanca,Ligne Assemblage Cabine,Cadre structure,OF-2025-011145,60,57,3,45.17,9,9,À l'heure,Contrôle qualité bloquant,Majeure,1067.22,Équipe Alpha,Matin,0.9365,62.16,3.04,0.95,0.05,False,2025-12,2025-12-01,75.71396944874917,0,True,False,False,False,False,False
2025-12-24,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2024-009960,62,60,2,48.15,6,12,En retard,Retouche peinture,Mineure,704.1,Équipe Delta,Matin,0.9521,70.37,2.28,0.967741935483871,0.03225806451612903,True,2025-12,2025-12-01,74.76635514018692,6,True,False,False,False,False,False
2025-12-24,Casablanca,Ligne A320,Cadre structure,OF-2024-004004,70,67,3,50.74,7,11,En retard,Panne machine,Critique,2188.03,Équipe Alpha,Après-midi,0.7438,81.93,2.32,0.9571428571428572,0.04285714285714286,True,2025-12,2025-12-01,79.22743397713835,4,True,True,False,False,False,False
2025-12-24,Casablanca,Ligne A350,Cadre structure,OF-2024-004670,46,42,4,48.19,4,4,À l'heure,Défaut dimensionnel,Mineure,2051.61,Équipe Bravo,Matin,0.9226,75.26,2.39,0.9130434782608695,0.08695652173913043,False,2025-12,2025-12-01,52.29300684789376,0,True,False,False,False,False,False
